symbol,timestamp,open,high,low,close,volume,trade_count,vwap,return,volatility,ma_5,ma_10,ma_20,target
NVDA,2022-09-01 04:00:00+00:00,142.09,143.8,132.7021,139.37,120756547.0,1297078.0,137.014189,-0.07665297469193055,0.033405865804786224,153.12,163.759,173.697,136.47
NVDA,2022-09-02 04:00:00+00:00,141.0,141.71,135.91,136.47,76438261.0,701965.0,138.369538,-0.020807921360407544,0.02392673601829023,147.894,159.557,171.026,134.65
NVDA,2022-09-06 04:00:00+00:00,137.31,137.79,133.51,134.65,56167899.0,501367.0,135.496154,-0.01333626438044988,0.025714292207539416,143.222,155.988,168.862,137.14
NVDA,2022-09-07 04:00:00+00:00,135.63,138.38,133.46,137.14,53690616.0,432487.0,135.97235,0.018492387671741328,0.03427609429142125,139.714,152.52100000000002,167.176,139.9
NVDA,2022-09-08 04:00:00+00:00,134.59,140.08,133.69,139.9,64485878.0,479838.0,137.83334,0.020125419279568568,0.039343147933494964,137.506,149.28900000000002,165.1225,143.87
NVDA,2022-09-09 04:00:00+00:00,141.57,144.74,141.26,143.87,50518400.0,433147.0,143.426527,0.028377412437455396,0.02206391792182891,138.406,145.76299999999998,163.345,145.05
NVDA,2022-09-12 04:00:00+00:00,143.69,145.47,141.98,145.05,50283853.0,417972.0,143.855043,0.00820184889136022,0.01606279008037663,140.122,144.00799999999998,161.243,131.31
NVDA,2022-09-13 04:00:00+00:00,138.02,139.22,130.99,131.31,75676831.0,791621.0,134.104037,-0.09472595656670124,0.05127445786353381,139.454,141.33800000000002,158.2925,131.28
NVDA,2022-09-14 04:00:00+00:00,132.54,132.8999,129.13,131.28,61169782.0,578988.0,130.770786,-0.00022846698652045916,0.04989496678181041,138.282,138.998,155.417,129.29
NVDA,2022-09-15 04:00:00+00:00,130.152,132.3299,127.9,129.29,54625286.0,501746.0,129.938067,-0.015158439975624716,0.04741821137104077,136.16,136.833,152.714,131.98
NVDA,2022-09-16 04:00:00+00:00,127.415,132.12,126.17,131.98,74594724.0,526812.0,129.784026,0.020805940134581258,0.045791342509341366,133.782,136.094,149.9265,133.82
NVDA,2022-09-19 04:00:00+00:00,130.12,134.63,130.1,133.82,58679031.0,443335.0,132.934715,0.013941506288831729,0.046621081257638274,131.536,135.829,147.693,131.76
NVDA,2022-09-20 04:00:00+00:00,132.145,134.8276,130.57,131.76,53896002.0,419548.0,132.640801,-0.015393812584068134,0.016514430989241026,131.62599999999998,135.54,145.76399999999998,132.61
NVDA,2022-09-21 04:00:00+00:00,132.13,140.31,131.1,132.61,83540733.0,632829.0,134.826644,0.0064511232544022246,0.016680442803331925,131.892,135.08700000000002,143.804,125.61
NVDA,2022-09-22 04:00:00+00:00,130.7,131.4897,124.28,125.61,78073613.0,659382.0,126.689958,-0.05278636603574405,0.02977682905650803,131.156,133.658,141.4735,125.16
NVDA,2022-09-23 04:00:00+00:00,124.2,126.11,122.57,125.16,68605899.0,562721.0,124.120228,-0.003582517315500411,0.026193559227740235,129.79199999999997,131.787,138.775,122.28
NVDA,2022-09-26 04:00:00+00:00,124.91,126.59,122.14,122.28,56842316.0,454186.0,123.862987,-0.0230105465004794,0.022622705572083568,127.48400000000001,129.51000000000002,136.759,124.13
NVDA,2022-09-27 04:00:00+00:00,125.07,127.36,122.58,124.13,57318936.0,452232.0,124.819957,0.01512921164540404,0.02706973901162008,125.95800000000001,128.79199999999997,135.065,127.36
NVDA,2022-09-28 04:00:00+00:00,124.1,128.23,123.5386,127.36,56535228.0,437466.0,126.367637,0.026021106904052127,0.03139433937494722,124.90799999999999,128.4,133.699,122.2
NVDA,2022-09-29 04:00:00+00:00,124.48,125.0,119.4601,122.2,55874834.0,485220.0,121.681412,-0.04051507537688437,0.027180049541776413,124.226,127.691,132.262,121.39
NVDA,2022-09-30 04:00:00+00:00,120.87,126.33,120.75,121.39,59852867.0,459498.0,123.420463,-0.006628477905073704,0.027169102334935594,123.47200000000001,126.63199999999999,131.363,125.12
NVDA,2022-10-03 04:00:00+00:00,123.47,126.78,121.05,125.12,57557830.0,423058.0,124.856845,0.03072740752945058,0.02921137113500188,124.04,125.76200000000001,130.7955,131.67
NVDA,2022-10-04 04:00:00+00:00,128.79,132.2,128.79,131.67,61054670.0,460388.0,130.770848,0.05234974424552408,0.03633007792632017,125.548,125.753,130.6465,132.09
NVDA,2022-10-05 04:00:00+00:00,129.107,133.21,126.21,132.09,52039123.0,397043.0,129.764314,0.0031897926634769647,0.03561644345770842,126.494,125.701,130.39399999999998,131.3
NVDA,2022-10-06 04:00:00+00:00,132.2,136.56,131.03,131.3,65897557.0,466966.0,133.024753,-0.005980770686652925,0.025929997971188386,128.31400000000002,126.27000000000001,129.964,120.76
NVDA,2022-10-07 04:00:00+00:00,125.05,126.7,120.22,120.76,71127615.0,561171.0,122.794457,-0.08027418126428032,0.05043450664024979,128.18800000000002,125.83,128.80849999999998,116.7
NVDA,2022-10-10 04:00:00+00:00,120.37,121.2432,114.0812,116.7,71924924.0,585107.0,116.558311,-0.03362040410732037,0.04881827614398904,126.50399999999999,125.272,127.391,115.86
NVDA,2022-10-11 04:00:00+00:00,115.61,118.46,112.83,115.86,69842936.0,513892.0,115.716172,-0.007197943444730126,0.033921253963021,123.34200000000001,124.44500000000001,126.61850000000001,115.0
NVDA,2022-10-12 04:00:00+00:00,115.79,117.35,113.45,115.0,51574847.0,367405.0,115.255827,-0.007422751596754651,0.03201216740089759,119.924,123.20899999999999,125.8045,119.6
NVDA,2022-10-13 04:00:00+00:00,109.71,120.7799,108.13,119.6,87734064.0,627987.0,116.358765,0.040000000000000036,0.043915237696525375,117.58400000000002,122.949,125.32000000000001,112.27
NVDA,2022-10-14 04:00:00+00:00,120.57,121.11,112.04,112.27,74025743.0,525270.0,114.278437,-0.06128762541806021,0.03750521138737137,115.886,122.037,124.3345,118.88
NVDA,2022-10-17 04:00:00+00:00,115.18,119.48,115.17,118.88,60843017.0,457342.0,118.225849,0.058875924111516875,0.046967949010382065,116.322,121.41299999999998,123.5875,119.67
NVDA,2022-10-18 04:00:00+00:00,123.44,124.92,116.18,119.67,67499399.0,464993.0,119.553135,0.006645356662180468,0.046504830256369936,117.08399999999999,120.21300000000001,122.98299999999999,120.51
NVDA,2022-10-19 04:00:00+00:00,118.79,123.5,118.34,120.51,54054013.0,353215.0,120.552927,0.007019303083479533,0.04580012472843967,118.18599999999999,119.05499999999999,122.378,121.94
NVDA,2022-10-20 04:00:00+00:00,121.13,127.69,121.05,121.94,67075332.0,478082.0,124.076298,0.011866235167206085,0.04286574087997604,118.654,118.119,122.19449999999999,124.66
NVDA,2022-10-21 04:00:00+00:00,120.982,124.98,118.87,124.66,63872025.0,422591.0,122.824928,0.022306052156798373,0.02191258739657066,121.13200000000002,118.50899999999999,122.1695,125.99
NVDA,2022-10-24 04:00:00+00:00,125.08,127.1,120.64,125.99,53523824.0,413723.0,124.511875,0.010669019733675622,0.006345022312203297,122.554,119.43799999999999,122.35500000000002,132.61
NVDA,2022-10-25 04:00:00+00:00,126.935,133.0,126.64,132.61,52415889.0,423346.0,131.349137,0.05254385268672124,0.018589406803397063,125.14200000000001,121.11300000000001,122.779,128.96
NVDA,2022-10-26 04:00:00+00:00,128.69,133.88,127.08,128.96,55366741.0,450252.0,130.529074,-0.02752431943292366,0.028699009980951998,126.83200000000002,122.50900000000001,122.859,131.76
NVDA,2022-10-27 04:00:00+00:00,136.3,138.38,131.22,131.76,61447869.0,529600.0,133.654645,0.021712158808932847,0.028855747938993013,128.796,123.725,123.33700000000002,138.34
NVDA,2022-10-28 04:00:00+00:00,131.04,138.5,130.61,138.34,55134108.0,456409.0,136.035486,0.049939283545840985,0.03276143906595274,131.532,126.332,124.18449999999999,134.97
NVDA,2022-10-31 04:00:00+00:00,137.78,138.38,132.97,134.97,51079903.0,402623.0,135.171495,-0.024360271794130473,0.03883120446651652,133.328,127.941,124.67699999999999,135.43
NVDA,2022-11-01 04:00:00+00:00,138.11,139.25,135.19,135.43,44603607.0,374871.0,136.852511,0.003408164777358058,0.032482919350234105,133.892,129.517,124.86499999999998,132.19
NVDA,2022-11-02 04:00:00+00:00,138.5,142.1,132.1124,132.19,70271203.0,574397.0,137.606244,-0.02392379827217017,0.03162020934854996,134.53799999999998,130.685,124.87,134.21
NVDA,2022-11-03 04:00:00+00:00,130.43,137.81,129.56,134.21,51960330.0,409163.0,134.269799,0.015281034874045085,0.030911363572180897,135.028,131.91199999999998,125.0155,141.56
NVDA,2022-11-04 04:00:00+00:00,139.86,142.29,136.97,141.56,64355003.0,507880.0,139.939105,0.05476492064674754,0.032723794199834885,135.67199999999997,133.602,126.05550000000001,143.01
NVDA,2022-11-07 05:00:00+00:00,142.28,144.12,139.54,143.01,42798884.0,352057.0,141.873963,0.010243006499010887,0.028315275438934546,137.28000000000003,135.304,127.37100000000001,146.02
NVDA,2022-11-08 05:00:00+00:00,148.01,148.9101,142.16,146.02,61282498.0,535639.0,146.115114,0.021047479197259022,0.028082141964195756,139.398,136.645,128.879,137.76
NVDA,2022-11-09 05:00:00+00:00,141.615,142.11,137.5901,137.76,48228978.0,425432.0,139.119795,-0.056567593480345235,0.04055756652459282,140.512,137.525,130.017,157.5
NVDA,2022-11-10 05:00:00+00:00,148.0,157.73,145.47,157.5,75430151.0,660100.0,152.995164,0.14329268292682928,0.07298831715352742,145.17000000000002,140.099,131.91199999999998,163.27
NVDA,2022-11-11 05:00:00+00:00,158.075,163.89,154.82,163.27,68050763.0,593764.0,160.657589,0.0366349206349208,0.07217922730310827,149.512,142.592,134.462,162.95
NVDA,2022-11-14 05:00:00+00:00,162.18,165.4,159.22,162.95,55672381.0,455949.0,163.145858,-0.0019599436516201107,0.0732519285259716,153.5,145.39000000000001,136.6655,166.66
NVDA,2022-11-15 05:00:00+00:00,167.215,169.98,163.82,166.66,57373881.0,480286.0,167.331427,0.02276772015955819,0.0732122656131143,157.628,148.51299999999998,139.01500000000001,159.1
NVDA,2022-11-16 05:00:00+00:00,161.615,163.62,158.73,159.1,68719159.0,559758.0,160.633689,-0.04536181447257892,0.070047530444781,161.89600000000002,151.204,140.9445,156.77
NVDA,2022-11-17 05:00:00+00:00,157.15,162.66,155.35,156.77,72881841.0,609696.0,158.647509,-0.014644877435574966,0.032152681473808765,161.75,153.46,142.68599999999998,154.09
NVDA,2022-11-18 05:00:00+00:00,159.66,160.02,151.2001,154.09,51173495.0,406659.0,154.169055,-0.01709510748229892,0.02476295824967761,159.914,154.713,144.1575,153.17
NVDA,2022-11-21 05:00:00+00:00,151.47,154.77,150.8,153.17,42561852.0,331839.0,152.989907,-0.005970536699331674,0.024449419197716354,157.958,155.72899999999998,145.5165,160.38
NVDA,2022-11-22 05:00:00+00:00,153.28,160.5757,151.216,160.38,49188854.0,379052.0,157.416648,0.04707188091662862,0.033751340988735154,156.702,157.165,146.90500000000003,165.19
NVDA,2022-11-23 05:00:00+00:00,160.98,165.27,160.4801,165.19,44252670.0,375321.0,163.576977,0.029991270732011577,0.02893041150106719,157.92000000000002,159.908,148.7165,162.7
NVDA,2022-11-25 05:00:00+00:00,163.18,164.87,161.72,162.7,17717427.0,150017.0,163.452851,-0.015073551667776575,0.029014330055717748,159.106,160.428,150.2635,158.27
NVDA,2022-11-28 05:00:00+00:00,160.26,163.57,157.25,158.27,32906411.0,281584.0,160.059686,-0.02722802704363847,0.03143914067157391,159.942,159.928,151.26000000000002,156.39
NVDA,2022-11-29 05:00:00+00:00,158.27,159.32,155.2,156.39,31106825.0,258549.0,157.038839,-0.011878435584760316,0.03209433496212093,160.58599999999998,159.272,152.331,169.23
NVDA,2022-11-30 05:00:00+00:00,156.97,169.3,155.97,169.23,62291293.0,452396.0,163.489655,0.08210243621714941,0.044942078951920296,162.356,159.529,154.02100000000002,171.35
NVDA,2022-12-01 05:00:00+00:00,169.99,172.65,166.35,171.35,50352370.0,508852.0,170.655175,0.012527329669680398,0.043818324332425,163.58800000000002,160.754,155.97899999999998,168.76
NVDA,2022-12-02 05:00:00+00:00,166.59,169.3257,164.45,168.76,38892287.0,475715.0,167.050258,-0.015115261161365634,0.043823840135327606,164.8,161.95299999999997,157.7065,166.1
NVDA,2022-12-05 05:00:00+00:00,166.79,169.95,164.7201,166.1,37637286.0,437689.0,167.038632,-0.015762028916804893,0.041765927258668616,166.36599999999999,163.154,158.9335,159.87
NVDA,2022-12-06 05:00:00+00:00,165.3,165.73,158.19,159.87,37087160.0,449705.0,160.66725,-0.03750752558699577,0.0464857819398202,167.06199999999998,163.82399999999998,159.7765,161.2
NVDA,2022-12-07 05:00:00+00:00,157.72,161.86,156.67,161.2,38873541.0,353121.0,160.098628,0.008319259398261059,0.020358626053814548,165.456,163.906,160.5355,171.69
NVDA,2022-12-08 05:00:00+00:00,162.73,171.79,159.59,171.69,54227158.0,471684.0,167.83857,0.065074441687345,0.03931476313814517,165.524,164.55599999999998,162.232,170.01
NVDA,2022-12-09 05:00:00+00:00,171.6,175.83,169.75,170.01,48681575.0,458105.0,172.859969,-0.009785077756421456,0.038837860223474505,165.77399999999997,165.28699999999998,162.85750000000002,175.35
NVDA,2022-12-12 05:00:00+00:00,170.37,175.38,167.97,175.35,47837997.0,423424.0,172.229774,0.03140991706370211,0.03915205864753968,167.624,166.99499999999998,163.4615,180.72
NVDA,2022-12-13 05:00:00+00:00,185.31,187.9,177.11,180.72,68693255.0,833117.0,181.847482,0.030624465355004293,0.028137379826975832,171.794,169.428,164.35,176.74
NVDA,2022-12-14 05:00:00+00:00,179.87,182.52,174.2,176.74,52365926.0,479676.0,178.689395,-0.02202301903497117,0.03508361126623619,174.902,170.179,164.85399999999998,169.52
NVDA,2022-12-15 05:00:00+00:00,171.46,173.2,167.0,169.52,51236181.0,564110.0,169.300611,-0.04085096752291506,0.03221578284329028,174.46800000000002,169.996,165.375,165.71
NVDA,2022-12-16 05:00:00+00:00,168.642,170.41,164.1,165.71,56651657.0,441527.0,166.373334,-0.022475224162340712,0.033446506322047535,173.608,169.69099999999997,165.822,162.54
NVDA,2022-12-19 05:00:00+00:00,165.72,166.09,161.45,162.54,37757766.0,368767.0,162.855228,-0.019129805081166018,0.026794864305105505,171.046,169.33499999999998,166.2445,160.85
NVDA,2022-12-20 05:00:00+00:00,160.64,163.1,158.52,160.85,42319450.0,363592.0,161.130319,-0.010397440629998811,0.011109531738236152,167.072,169.43300000000002,166.62849999999997,165.01
NVDA,2022-12-21 05:00:00+00:00,161.14,166.27,161.02,165.01,34612883.0,316064.0,164.694244,0.025862604911408127,0.024593258569169326,164.726,169.81400000000002,166.85999999999999,153.39
NVDA,2022-12-22 05:00:00+00:00,160.935,161.38,148.82,153.39,59520686.0,517232.0,153.059098,-0.07041997454699722,0.03443210181663376,161.5,167.98399999999998,166.27,152.06
NVDA,2022-12-23 05:00:00+00:00,151.96,153.39,148.83,152.06,36582597.0,316020.0,151.318033,-0.008670708651150605,0.034667693248234016,158.76999999999998,166.189,165.738,141.21
NVDA,2022-12-27 05:00:00+00:00,150.74,151.0,140.56,141.21,48435470.0,425863.0,143.946592,-0.07135341312639742,0.04259865682699418,154.504,162.775,164.885,140.36
NVDA,2022-12-28 05:00:00+00:00,139.27,142.62,138.84,140.36,36661959.0,314625.0,140.612175,-0.00601940372494858,0.04306754102666211,150.406,158.739,164.08350000000002,146.03
NVDA,2022-12-29 05:00:00+00:00,144.02,146.83,142.27,146.03,37806380.0,306271.0,145.424861,0.040396124251923515,0.04769490669708118,146.60999999999999,155.668,162.9235,146.14
NVDA,2022-12-30 05:00:00+00:00,143.34,146.2899,142.33,146.14,33304297.0,303316.0,144.572667,0.0007532698760528422,0.04010000510664522,145.16,153.32999999999998,161.663,143.15
NVDA,2023-01-03 05:00:00+00:00,148.51,149.96,140.96,143.15,41810749.0,424976.0,143.646131,-0.020459833036813868,0.040422653077367136,143.37800000000001,151.074,160.3825,147.49
NVDA,2023-01-04 05:00:00+00:00,145.67,148.53,142.41,147.49,45047174.0,367771.0,146.207992,0.03031784841075802,0.025503137349555505,144.63400000000001,149.56900000000002,159.452,142.65
NVDA,2023-01-05 05:00:00+00:00,144.91,145.64,141.4795,142.65,41702951.0,365499.0,143.069141,-0.032815784120957425,0.03154710609116168,145.092,147.749,158.591,148.59
NVDA,2023-01-06 05:00:00+00:00,144.74,150.1,140.34,148.59,43123117.0,356760.0,146.173519,0.04164037854889591,0.03191234183296398,145.60399999999998,146.107,157.9605,156.28
NVDA,2023-01-09 05:00:00+00:00,152.84,160.56,151.41,156.28,52588232.0,518399.0,157.8712,0.0517531462413352,0.03819267767950332,147.632,146.39600000000002,157.19,159.09
NVDA,2023-01-10 05:00:00+00:00,155.07,159.6199,154.72,159.09,40374109.0,360976.0,157.536478,0.01798054773483493,0.033018382586833844,150.82,147.09900000000002,156.644,160.01
NVDA,2023-01-11 05:00:00+00:00,158.3951,160.28,155.63,160.01,37772219.0,339157.0,158.336655,0.005782890187943757,0.0332537215720168,153.32399999999998,148.97899999999998,155.877,165.11
NVDA,2023-01-12 05:00:00+00:00,161.0,166.37,154.92,165.11,57246159.0,531720.0,162.11837,0.03187300793700398,0.018323164245746402,157.81599999999997,151.454,155.0965,168.99
NVDA,2023-01-13 05:00:00+00:00,162.78,169.22,161.65,168.99,46579169.0,425171.0,166.83674,0.023499485191690317,0.01715265569789246,161.89600000000002,153.75,154.709,177.02
NVDA,2023-01-17 05:00:00+00:00,168.99,177.28,168.99,177.02,53349850.0,499108.0,175.185695,0.04751760459198762,0.015608935605606646,166.044,156.83800000000002,155.084,173.77
NVDA,2023-01-18 05:00:00+00:00,176.67,178.73,172.82,173.77,46116435.0,407662.0,175.179308,-0.018359507400293795,0.025324126658133578,168.98000000000002,159.9,155.48700000000002,167.65
NVDA,2023-01-19 05:00:00+00:00,170.36,171.97,167.31,167.65,48022329.0,378370.0,169.232928,-0.03521896760085175,0.03506122198808745,170.508,161.916,155.7425,178.39
NVDA,2023-01-20 05:00:00+00:00,170.11,178.56,168.25,178.39,60373746.0,449698.0,174.531848,0.06406203399940336,0.04231745736410586,173.16400000000002,165.48999999999998,156.61950000000002,191.93
NVDA,2023-01-23 05:00:00+00:00,180.64,192.45,178.175,191.93,68143517.0,586659.0,188.342116,0.07590111553338197,0.05028501119981956,177.752,169.824,157.9655,192.65
NVDA,2023-01-24 05:00:00+00:00,188.27,194.95,188.2,192.65,51556244.0,427822.0,191.495554,0.0037513676861355982,0.0495770669472879,180.878,173.461,159.9285,193.23
NVDA,2023-01-25 05:00:00+00:00,189.125,193.7,185.8,193.23,46419756.0,401048.0,189.985726,0.00301064105891502,0.04648039862529734,184.77,176.875,161.98700000000002,198.02
NVDA,2023-01-26 05:00:00+00:00,197.01,201.66,192.78,198.02,50881372.0,461623.0,196.502803,0.0247891114216221,0.03398209587937678,190.844,180.67600000000002,164.82750000000001,203.65
NVDA,2023-01-27 05:00:00+00:00,194.62,206.28,194.05,203.65,55925775.0,518400.0,201.753285,0.02843147156852832,0.029639873054421315,195.89600000000002,184.53,167.99200000000002,191.62
NVDA,2023-01-30 05:00:00+00:00,199.5,201.4,191.5,191.62,50754016.0,500092.0,195.375202,-0.059071937147066045,0.03512589230069105,195.834,186.793,170.2715,195.37
NVDA,2023-01-31 05:00:00+00:00,191.695,196.87,189.5,195.37,52448249.0,459641.0,194.130892,0.01956998225654938,0.036222979083463044,196.378,188.628,172.733,209.43
NVDA,2023-02-01 05:00:00+00:00,196.91,211.92,196.11,209.43,69248016.0,622703.0,203.85596,0.07196601320571228,0.04745013722333636,199.618,192.19400000000002,176.04700000000003,217.09
NVDA,2023-02-02 05:00:00+00:00,210.0,219.49,207.0,217.09,57012533.0,643709.0,214.620235,0.036575466743064444,0.04821197809386819,203.43200000000002,197.138,179.527,211.0
NVDA,2023-02-03 05:00:00+00:00,210.0,217.4499,207.89,211.0,45611088.0,467657.0,213.016045,-0.02805288129347272,0.052058459791545185,204.902,200.39900000000003,182.9445,210.89
NVDA,2023-02-06 05:00:00+00:00,208.06,215.7,207.86,210.89,46678865.0,432989.0,212.001322,-0.0005213270142180315,0.03776757530522838,208.756,202.29500000000002,186.0595,221.73
NVDA,2023-02-07 05:00:00+00:00,213.82,222.59,211.5,221.73,68928590.0,638405.0,217.144194,0.051401204419365465,0.040294715131737525,214.02800000000002,205.20299999999997,189.332,222.05
NVDA,2023-02-08 05:00:00+00:00,223.87,228.78,220.0801,222.05,58179290.0,597059.0,223.780266,0.0014431966806476293,0.03173613269506711,216.552,208.08499999999998,192.48,223.37
NVDA,2023-02-09 05:00:00+00:00,226.06,230.2,221.2,223.37,53963263.0,569280.0,226.611481,0.005944607070479613,0.02865376977909896,217.808,210.61999999999998,195.648,212.65
NVDA,2023-02-10 05:00:00+00:00,216.9,220.7764,208.11,212.65,56862895.0,605127.0,213.059832,-0.04799212069660208,0.03522038822863729,218.138,211.52000000000004,198.025,217.88
NVDA,2023-02-13 05:00:00+00:00,215.38,220.48,209.62,217.88,50133579.0,463569.0,217.029895,0.024594403950152888,0.036527813507418676,219.53599999999997,214.14600000000002,200.4695,229.71
NVDA,2023-02-14 05:00:00+00:00,215.78,230.488,213.66,229.71,69801249.0,697356.0,225.929666,0.05429594272076388,0.037418026758538926,221.132,217.58,203.10399999999998,227.64
NVDA,2023-02-15 05:00:00+00:00,225.49,228.55,221.06,227.64,44096797.0,471922.0,225.493133,-0.009011362152279045,0.03813726064235191,222.25,219.401,205.79749999999999,220.02
NVDA,2023-02-16 05:00:00+00:00,221.33,225.5,219.268,220.02,43957508.0,473579.0,222.313608,-0.033473906167633016,0.0419256272536628,221.58,219.69400000000002,208.41600000000003,213.88
NVDA,2023-02-17 05:00:00+00:00,216.31,217.4,209.75,213.88,48143019.0,550448.0,213.428914,-0.027906553949641033,0.037144891686148825,221.82600000000002,219.98199999999997,210.1905,206.55
NVDA,2023-02-21 05:00:00+00:00,210.0,214.938,206.18,206.55,44553755.0,427161.0,209.245257,-0.03427155414250971,0.03740219224608776,219.56,219.548,210.9215,207.54
NVDA,2023-02-22 05:00:00+00:00,207.07,211.04,204.21,207.54,53440494.0,542703.0,207.764174,0.004793028322439996,0.017198677664558012,215.12599999999998,218.129,211.666,236.64
NVDA,2023-02-23 05:00:00+00:00,234.4,238.88,230.25,236.64,115126835.0,1259507.0,235.48038,0.14021393466319743,0.07461493813623296,216.926,219.58800000000002,213.83649999999997,232.86
NVDA,2023-02-24 05:00:00+00:00,232.25,234.74,229.47,232.86,61438022.0,670204.0,232.079894,-0.015973630831642938,0.07245251627099651,219.494,220.53699999999998,215.5785,235.01
NVDA,2023-02-27 05:00:00+00:00,236.7,238.7994,234.54,235.01,46804659.0,508295.0,236.519189,0.009233015545821344,0.06898348001186178,223.71999999999997,222.773,217.1465,232.16
NVDA,2023-02-28 05:00:00+00:00,233.72,238.25,232.06,232.16,49947912.0,451109.0,234.616001,-0.012127143525807349,0.06516934458857015,228.842,224.20099999999996,219.17350000000002,226.98
NVDA,2023-03-01 05:00:00+00:00,231.92,232.5557,225.08,226.98,47676244.0,502262.0,227.942444,-0.02231219848380428,0.06834418228417623,232.72999999999996,223.92799999999997,220.754,233.14
NVDA,2023-03-02 05:00:00+00:00,224.88,233.804,224.32,233.14,40757880.0,426253.0,229.492001,0.027138954974006424,0.02050853601024638,232.02999999999997,224.478,221.9395,238.9
NVDA,2023-03-03 05:00:00+00:00,233.2,239.0,231.3,238.9,43661039.0,509686.0,235.461376,0.024706185124817814,0.02199513337918238,233.238,226.36599999999999,223.03000000000003,235.54
NVDA,2023-03-06 05:00:00+00:00,238.91,242.48,234.87,235.54,45832416.0,475732.0,238.370581,-0.014064462118041132,0.02338480522280704,233.344,228.53199999999998,224.257,232.88
NVDA,2023-03-07 05:00:00+00:00,236.0,241.25,232.41,232.88,53100164.0,556620.0,236.640636,-0.011293198607455146,0.02327343709596605,233.488,231.16499999999996,225.3565,241.81
NVDA,2023-03-08 05:00:00+00:00,234.87,242.0,234.235,241.81,53314270.0,513052.0,238.848334,0.03834592923394031,0.023989581094962423,236.454,234.59199999999996,226.3605,234.36
NVDA,2023-03-09 05:00:00+00:00,241.75,244.54,233.8284,234.36,52589800.0,522392.0,239.126615,-0.030809313097059587,0.028921808567088987,236.698,234.36399999999998,226.97600000000003,229.65
NVDA,2023-03-10 05:00:00+00:00,234.09,236.27,227.26,229.65,49754798.0,529583.0,230.916045,-0.020097286226318567,0.026745609186783675,234.848,234.04299999999998,227.29000000000002,229.66
NVDA,2023-03-13 04:00:00+00:00,227.52,232.98,222.97,229.66,44737487.0,489156.0,229.300896,4.354452427612898e-05,0.02663492490819894,233.67200000000003,233.50799999999998,228.14049999999997,240.63
NVDA,2023-03-14 04:00:00+00:00,234.96,242.19,234.6,240.63,50577136.0,495076.0,239.386678,0.04776626317164512,0.03484480746502223,235.22200000000004,234.35500000000002,229.27800000000002,242.28
NVDA,2023-03-15 04:00:00+00:00,237.61,242.86,233.6,242.28,54916008.0,598897.0,238.3074,0.006857000374018263,0.030327063412278407,235.31599999999997,235.88500000000005,229.9065,255.41
NVDA,2023-03-16 04:00:00+00:00,240.27,255.88,238.94,255.41,61099837.0,664558.0,249.801973,0.05419349512960214,0.03199100435757209,239.52599999999998,238.112,231.295,257.25
NVDA,2023-03-17 04:00:00+00:00,259.82,263.99,256.68,257.25,101839860.0,732474.0,258.960499,0.007204103206609025,0.02560898757335499,245.046,239.94700000000003,233.15649999999997,259.0
NVDA,2023-03-20 04:00:00+00:00,256.15,260.24,251.2983,259.0,45236193.0,511403.0,256.989509,0.006802721088435382,0.024220956196855395,250.91400000000004,242.29300000000003,235.4125,261.99
NVDA,2023-03-21 04:00:00+00:00,261.8,263.92,253.81,261.99,56824563.0,607794.0,260.374093,0.011544401544401506,0.02070888133634922,255.186,245.204,238.1845,264.68
NVDA,2023-03-22 04:00:00+00:00,264.25,275.89,262.37,264.68,80972030.0,885257.0,269.898789,0.010267567464407046,0.020330794170603336,259.66600000000005,247.49100000000004,241.04149999999998,271.91
NVDA,2023-03-23 04:00:00+00:00,271.155,274.99,266.9,271.91,57026890.0,675335.0,271.95711,0.027316004231525026,0.008453339888516062,262.966,251.246,242.805,267.79
NVDA,2023-03-24 04:00:00+00:00,270.31,271.67,263.55,267.79,47038091.0,557390.0,266.533112,-0.015152072376889425,0.015232722554536181,265.074,255.06,244.55150000000003,265.31
NVDA,2023-03-27 04:00:00+00:00,268.37,270.0,263.65,265.31,37487743.0,407679.0,266.502889,-0.009260988087680722,0.01716133773051482,266.336,258.625,246.0665,264.1
NVDA,2023-03-28 04:00:00+00:00,264.47,265.13,258.5,264.1,36773145.0,411939.0,261.829913,-0.004560702574346931,0.01712390488058345,266.758,260.97200000000004,247.66350000000003,269.84
NVDA,2023-03-29 04:00:00+00:00,268.25,270.78,265.97,269.84,41868011.0,451119.0,269.042747,0.021734191594092955,0.01919686007127186,267.79,263.728,249.8065,273.83
NVDA,2023-03-30 04:00:00+00:00,272.29,274.99,271.02,273.83,38269301.0,441763.0,273.302635,0.0147865401719538,0.015935626068327276,268.174,265.57,251.84100000000004,277.77
NVDA,2023-03-31 04:00:00+00:00,271.4,278.3431,271.05,277.77,43598777.0,493962.0,275.781475,0.014388489208633004,0.013504762156420373,270.16999999999996,267.62199999999996,253.78449999999998,279.65
NVDA,2023-04-03 04:00:00+00:00,275.09,280.0,273.36,279.65,41864269.0,497827.0,277.083869,0.006768189509306355,0.010004710660314563,273.038,269.687,255.98999999999995,274.53
NVDA,2023-04-04 04:00:00+00:00,279.66,280.0,273.07,274.53,38711401.0,446182.0,276.09093,-0.01830860003575896,0.015565009263521848,275.12399999999997,270.941,258.0725,268.81
